"lemma_id","grammar"
"H1350a","Conj-w | V-Qal-ConjPerf-1cs | 2fs2"
"H1350a","Conj-w | V-Qal-Prtcpl-msc | 2fs"
"H1350a","V-Qal-Prtcpl-msc | 2mp"
"H1350a","V-Qal-Imperf-2ms"
"H1350a","Conj-w | V-Nifal-ConjPerf-3ms"
"H1350a","Prep-m | V-Qal-Prtcpl-msc | 1cp"
"H1350a","Prep-m | V-Qal-Prtcpl-msc"
"H1350a","V-Qal-Prtcpl-msc"
"H1350a","V-Qal-Prtcpl-msc | 2ms"
"H1350a","Conj-w | V-Qal-ConjPerf-1cs"
"H1350a","V-Qal-Imperf-3ms | 3mse"
"H1350a","V-Qal-Prtcpl-msc | 3ms"
"H1350a","V-Qal-Imperf-1cs | 3mp"
"H1350a","V-Qal-Perf-3ms"
"H1350a","Prep-l, Art | V-Qal-Prtcpl-ms"
"H1350a","V-Qal-Imperf-3ms"
"H1350a","V-Qal-Perf-2ms"
"H1350a","V-Nifal-Imperf-3ms"
"H1350a","V-Qal-Imperf-3mp | 3ms"
"H1350a","Conj-w | V-Qal-Prtcpl-mpc | 3ms"
"H1350a","V-Qal-Imperf-3ms | 2fs"
"H1350a","Conj-w | V-Qal-ConjPerf-3ms"
"H1350a","Conj-w | V-Qal-Imp-ms | 1cs"
"H1350a","V-Qal-Imp-ms | 3fs"
"H1350a",""
"H1350a","V-Qal-Prtcpl-msc | 1cp"
"H1350a","Art | V-Qal-Prtcpl-ms"
"H1350a","V-Qal-QalPassPrtcpl-mp"
"H1350a","V-Qal-Imperf-1cs"
"H1350a","Conj-w | V-Qal-Prtcpl-msc | 1cs"
"H1350a","Conj-w | V-Qal-Prtcpl-msc | 3ms"
"H1350a","V-Qal-Perf-3ms | 3mp"
"H1350a","V-Qal-InfAbs"
"H1350a","V-Qal-QalPassPrtcpl-mpc"
"H1350a","V-Qal-Imp-ms"
"H1350a","V-Qal-Prtcpl-ms"
"H1350a","V-Nifal-Imperf-2mp"
"H1350a","V-Qal-Perf-1cs | 2ms"
"H1350a","V-Qal-Imperf-3ms | 3fse"
"H1350a","V-Qal-Prtcpl-msc | 1cs"
"H1350a","Conj-w | V-Qal-ConjPerf-3ms | 3ms"
"H1350a","Prep-m | V-Qal-Prtcpl-ms"
"H1350a","Conj-w | V-Qal-ConsecImperf-3ms | 3mp"
"H1350a","Prep-l | V-Qal-Inf | 2fs"
"H1350a","V-Qal-Prtcpl-msc | 3mp"
"H1350b","N-mpc | 1cs"
"H1356a","N-mp"
"H1356b","N-mp"
"H1364","Conj-w, Art | Adj-ms"
"H1408","Prep-l, Art | N-proper-ms"
"H1418","N-mpc | 3fs"
"H1419a","Conj-w, Art | Adj-ms"
"H1419a","Prep-b | N-msc"
"H1419a","Conj-w | Adj-fs"
"H1419a","Prep-m | Adj-msc | 3mp"
"H1419a","Prep-l, Prep-m | Adj-ms"
"H1419a","Prep-b, Art | Adj-ms"
"H1419a","Conj-w, Art | Adj-fs"
"H1419a","Art | Adj-fs"
"H1419a","Adj-fs"
"H1419a","Conj-w | Adj-mpc | 3ms"
"H1419a","Adj-fp"
"H1419a","Conj-w | Adj-msc"
"H1419a","Adj-msc | 3mp"
"H1419a","Art | Adj-fp"
"H1419a","Art | Adj-ms"
"H1419a","Prep-k, Art | Adj-ms"
"H1419a","Adj-mpc | 3fs"
"H1419a","Adj-msc"
"H1419a","Art | Adj-mp"
"H1419a","Conj-w | V-Qal-InfAbs"
"H1419a","Prep-b | Adj-fp"
"H1419a","Adj-mpc"
"H1419a","Conj-w | Adj-ms"
"H1419a","Adj-mp"
"H1419a","Adj-ms"
"H1419a","Prep-m | Adj-ms"
"H1419a","Adj-mpc | 3ms"
"H1419b","Art | N-proper-ms"
"H1430a","N-ms"
"H1430a","Prep-m | N-ms"
"H1430b","N-ms"
"H1431","Conj-w | Adj-msc"
"H1436a","Conj-w | N-proper-ms"
"H1436a","N-proper-ms"
"H1436b","N-proper-ms"
"H1436b","Conj-w | N-proper-ms"
"H1448","Conj-w | N-proper-ms"
"H1460a","N-msc | 2ms"
"H1460a","N-msc | 2fs"
"H1460a","Prep-l | N-msc"
"H1460a","N-msc | 1cs"
"H1460b","N-ms"
"H1462a","Prep-k | N-msc"
"H1462b","N-mp"
"H1471a","Conj-w | N-mp"
"H1471a","Conj-w, Art | N-mp"
"H1471a","Prep-l, Art | N-mp"
"H1471a","N-mp"
"H1471a","Conj-w | N-mpc | 2fs"
"H1471a","Prep-b | N-mp"
"H1471a","Prep-m | N-ms"
"H1471a","N-msc"
"H1471a","Conj-w, Prep-b, Art | N-mp"
"H1471a","Conj-w | N-ms"
"H1471a","N-msc | 2ms"
"H1471a","N-mpc"
"H1471a","Prep-b | N-mpc | 3mp"
"H1471a","Prep-l | N-mp"
"H1471a","Art | N-ms"
"H1471a","Prep-k, Art | N-mp"
"H1471a","N-mpc | 2fs"
"H1471a","Prep-b, Art | N-mp"
"H1471a","Prep-l | N-ms"
"H1471a","Conj-w, Art | N-ms"
"H1471a","N-msc | 1cs"
"H1471a","Art | N-mp"
"H1471a","N-msc | 2fs"
"H1471a","Prep-b | N-ms"
"H1471a","Prep-k | N-ms"
"H1471a","Conj-w | N-msc | 2fs"
"H1471a","Prep-l | N-mpc | 3mp"
"H1471a","Prep-l, Art | N-ms"
"H1471a","Prep-m | N-mp"
"H1471a","N-ms"
"H1471b","N-mp"
"H1481a","Prep-l | V-Qal-Inf"
"H1481a","V-Qal-Perf-3cp"
"H1481a","Conj-w | V-Qal-ConjPerf-3ms"
"H1481a","V-Qal-Perf-1cs"
"H1481a","V-Qal-Imperf-3mp"
"H1481a","Conj-w | V-Qal-ConsecImperf-3fs"
"H1481a","V-Qal-Imp-ms"
"H1481a","V-Qal-Imperf.Cohort-1cs"
"H1481a","V-Qal-Imperf-2fs"
"H1481a","V-Qal-Imperf-3ms | 2ms"
"H1481a","Art | V-Qal-Prtcpl-ms"
"H1481a","V-Qal-Imperf-3ms"
"H1481a","V-Qal-Perf-2ms"
"H1481a","V-Qal-Prtcpl-mpc"
"H1481a","Conj-w | V-Qal-Imp-fs"
"H1481a","V-Qal-Prtcpl-ms"
"H1481a","V-Qal-Prtcpl-mp"
"H1481a","Conj-w | V-Qal-ConsecImperf-3ms"
"H1481a","Conj-w, Art | V-Qal-Prtcpl-mp"
"H1481a","Art | V-Qal-Prtcpl-mp"
"H1481a","Conj-w, Prep-m | V-Qal-Prtcpl-fsc"
"H1481a","V-Hitpael-Prtcpl-ms"
"H1481a","Conj-w | V-Qal-Prtcpl-mp"
"H1481a","V-Qal-Perf-3ms"
"H1481b","V-Qal-Perf-3ms"
"H1481b","V-Hitpael-Imperf-3mp"
"H1481b","V-Qal-Imperf-3ms"
"H1481b","V-Qal-InfAbs"
"H1481b","V-Qal-Imperf-3mp"
"H1481c","V-Qal-Imperf-1cs"
"H1481c","Conj-w | V-Qal-ConsecImperf-3ms"
"H1481c","V-Qal-Imperf-2ms"
"H1481c","Conj-w | V-Qal-Imp-mp"
"H1481c","V-Qal-Imp-mp"
"H1481c","V-Qal-Imperf-3mp"
"H1481c","V-Qal-Imperf-2mp"
"H1486","V-Pual-Perf-3ms"
"H1500","Art | N-fs"
"H1524a","N-ms"
"H1524a","Conj-w | N-ms"
"H1524a","N-msc | 1cs"
"H1524b","Prep-k | N-msc | 2mp"
"H1540","V-Qal-Prtcpl-fs"
"H1550a","N-mp"
"H1550b","N-mpc"
"H1590","Prep-b | N-mp"
"H1633a","V-Qal-Perf-3cp"
"H1633b","V-Piel-Imperf-3ms"
"H1633b","V-Piel-Imperf-2fs"
"H1688a","Prep-l | N-proper-fs | 3fs"
"H1688a","N-proper-fs | 3fs"
"H1688a","N-ms"
"H1688a","N-proper-fs"
"H1688b","N-proper-fs"
"H1699a","Art | N-msc | 3ms"
"H1699a","Prep-k | N-msc | 3mp"
"H1699b","Conj-w, Art | N-ms"
"H1713a","V-Qal-QalPassPrtcpl-ms"
"H1713b","V-Qal-Imperf.h-1cp"
"H1713b","Prep-k, Art | V-Nifal-Prtcpl-fp"
"H1719a","N-proper-ms"
"H1719a","Conj-w | N-proper-fs | 3fs"
"H1719a","Conj-w | N-proper-ms"
"H1719b","N-proper-ms"
"H1754a","V-Qal-Imp-ms"
"H1754a","Prep-k, Art | N-ms"
"H1754b","Prep, Art | N-ms"
"H1760a","V-Qal-Perf-2ms | 1cs"
"H1760a","V-Pual-Perf-3cp"
"H1760a","Prep-l | V-Qal-Inf"
"H1760a","V-Nifal-Prtcpl-mpc"
"H1760a","V-Qal-InfAbs"
"H1760a","V-Qal-Prtcpl-ms"
"H1760a","Art | V-Qal-QalPassPrtcpl-fs"
"H1760a","V-Nifal-Imperf-3ms"
"H1760b","V-Nifal-Imperf-3mp"
"H1793a","Adj-mpc"
"H1793a","N-ms"
"H1793b","N-ms"
"H1799a","N-msd"
"H1799b","N-mpd"
"H1803a","Conj-w | N-fsc"
"H1803a","Prep-m | N-fs"
"H1803b","Conj-w, Prep-m | N-fsc"
"H1803b","Adj-fp"
"H1803b","Conj-w, Prep-m | N-fpc"
"H1803b","N-fsc"
"H1817a","N-msc"
"H1817b","N-fdc | 2ms"
"H1817c","N-fpc | 1cs"
"H1817c","Prep-m | N-fdc"
"H1817c","Prep-b | N-fpc"
"H1817c","Conj-w, Prep-b, Art | N-fs"
"H1817c","N-fpc | 3ms"
"H1817c","Prep-l | N-fs"
"H1817c","Conj-w | N-fp"
"H1817c","N-fd"
"H1817c","Conj-w, Art | N-fs"
"H1817c","N-fs"
"H1817c","N-fdc | 3fs"
"H1817c","Prep-l, Art | N-fp"
"H1817c","Prep-b | N-fd"
"H1817c","N-fpc"
"H1817c","Prep-l | N-fpc"
"H1817c","Art | N-fs"
"H1817c","N-fdc | 2ms"
"H1817c","Conj-w | N-fdc"
"H1817c","Conj-w | N-fpc | 3ms"
"H1817c","N-fp"
"H1817c","Prep-b | N-fsc | 3ms"
"H1817c","N-fdc"
"H1817c","Prep-b, Art | N-fs"
"H1817c","N-fdc | 1cs"
"H1817c","Conj-w | N-fd"
"H1817c","Art | N-fp"
"H1817c","Conj-w | N-fpc | 3mp"
"H1817c","Prep-l | N-fdc"
"H1820","V-Qal-Perf-1cs"
"H1826a","Conj-w | V-Qal-Imp-mp"
"H1826a","V-Qal-Imperf-3ms"
"H1826a","V-Qal-Imp-ms"
"H1826a","V-Qal-Imperf-2fs"
"H1826a","Conj-w | V-Qal-ConjImperf-3ms"
"H1826a","Conj-w | V-Qal-ConsecImperf-3ms"
"H1826a","Conj-w | V-Qal-ConsecImperf-1cs"
"H1826a","V-Qal-Imperf-3fs"
"H1826a","V-Nifal-Imperf-2mp"
"H1826a","Conj-w | V-Qal-Imp-fs"
"H1826a","V-Hifil-Perf-3ms | 1cp"
"H1826a","V-Qal-Imperf-3mp"
"H1826a","Conj-w | V-Qal-ConjImperf.Cohort-1cp"
"H1826a","V-Qal-Perf-3cp"
"H1826a","Conj-w | V-Nifal-ConjPerf-3cp"
"H1826a","V-Nifal-Imperf-3mp"
"H1826a","V-Qal-Imp-fs"
"H1826a","Conj-w | V-Piel-ConjPerf-1cs"
"H1826a","Conj-w | V-Qal-ConjImperf-3mp"
"H1826a","V-Qal-Imp-mp"
"H1826b","V-Qal-Imp-mp"
"H1842",""
"H1861a","Art | N-ms"
"H1861b","Prep-k, Art | N-mp"
"H1888a","Interjection"
"H1888b","Interjection"
"H1910",""
"H1913a","N-proper-ms"
"H1913b","N-proper-ms"
"H1931",""
"H1931","V-Qal-Prtcpl-ms"
"H1933a","V-Qal-Imp-ms"
"H1933b","V-Qal-Prtcpl-ms"
"H1933b","V-Qal-Imperf-3ms"
"H1933b","V-Qal-Imp-ms"
"H1933b","V-Qal-Imp-fs"
"H1939","N-proper-ms"
"H1961",""
"H1980","Prep-b | N-fpc | 3mp"
"H1980",""
"H1984a","Prep-b | V-Hifil-Inf | 3ms"
"H1984a","V-Hifil-Imperf-3ms"
"H1984a","V-Hifil-Imperf-3mp"
"H1984a","V-Hifil-Imperf-3fs"
"H1984b","Prep-l | V-Piel-Inf"
"H1984b","Prep-l | V-Hitpael-Inf"
"H1984b","V-Piel-Imperf-1cs"
"H1984b","Art | V-Pual-Perf-3fs"
"H1984b","Conj-w, Prep-b | V-Piel-Inf"
"H1984b","V-Piel-Imp-fs"
"H1984b","Conj-w | V-Piel-ConjImperf-3fs | 2mse"
"H1984b","V-Hitpael-Prtcpl-ms"
"H1984b","Conj-w | V-Piel-ConsecImperf-3mp"
"H1984b","Conj-w | V-Piel-ConsecImperf-3mp | 3fs"
"H1984b","V-Piel-Imperf-3ms | 2ms"
"H1984b","Conj-w | V-Piel-ConjImperf.Cohort-1cs"
"H1984b","V-Piel-Imperf-3ms | 2mse"
"H1984b","V-Hitpael-Imperf-3fs"
"H1984b","V-Pual-Prtcpl-mpc | 1cs"
"H1984b","Conj-w | V-Piel-ConjPerf-2mp"
"H1984b","V-Piel-Imp-mp | 3fs"
"H1984b","Conj-w | V-Hitpael-ConjImperf-3mp"
"H1984b","Conj-w | V-Hitpael-Imp-mp"
"H1984b","Conj-w | V-Piel-ConsecImperf-3ms | 3fs"
"H1984b","V-Piel-Imperf.h-1cs | 3mse"
"H1984b","V-Piel-Perf-3cp | 2ms"
"H1984b","Prep-b | V-Piel-Inf"
"H1984b","Art | V-Hitpael-Prtcpl-mp"
"H1984b","V-Piel-Prtcpl-mp"
"H1984b","V-Hitpael-Imperf-3mp"
"H1984b","V-Piel-Imp-mp"
"H1984b","Conj-w, Art | V-Piel-Prtcpl-mp"
"H1984b","V-Piel-Imperf-3fs"
"H1984b","V-Pual-Prtcpl-ms"
"H1984b","Art | V-Hitpael-Prtcpl-ms"
"H1984b","V-Piel-Perf-1cs | 2ms"
"H1984b","V-Piel-Imperf-3mp"
"H1984b","V-Piel-Imperf-3mp | 2ms"
"H1984b","V-Piel-Perf-3ms"
"H1984b","Conj-w | V-Piel-Prtcpl-mp"
"H1984b","V-Piel-Imp-mp | 3ms"
"H1984b","V-Hitpael-Imperf-2ms"
"H1984b","V-Pual-Perf-3cp"
"H1984b","Conj-w | V-Piel-ConjPerf-3cp"
"H1984b","V-Hitpael-Imp-mp"
"H1984b","V-Piel-Perf-1cp"
"H1984b","V-Piel-Imperf.Cohort-1cs"
"H1984b","Conj-w, Prep-l | V-Piel-Inf"
"H1984b","Conj-w | V-Pual-Prtcpl-ms"
"H1984b","V-Hitpael-Imperf-2fs"
"H1984b","Conj-w | V-Piel-Inf"
"H1984b","V-Piel-Imperf.h-1cs | 2mse"
"H1984b","Conj-w | V-Piel-InfAbs"
"H1984b","V-Pual-Imperf-3ms"
"H1984b","V-Piel-Imperf-3mp | 3ms"
"H1984b","V-Hitpael-Imperf-3ms"
"H1984b","V-Piel-Imperf-3ms"
"H1984b","Conj-w | V-Piel-ConjImperf-3mp | 3fs"
"H1984c","V-Hitpael-Imperf-3mp"
"H1984c","Prep-b, Art | V-Qal-Prtcpl-mp"
"H1984c","V-Qal-Imperf-2mp"
"H1984c","Conj-w | V-Hitpael-ConjPerf-3cp"
"H1984c"," Conj-w | V-Qal-ConsecImperf-3ms"
"H1984c","Prep-l, Art | V-Qal-Prtcpl-mp"
"H1984c","V-Piel-Imperf-3ms"
"H1984c","V-Qal-Prtcpl-mp"
"H1992","Art | Pro-3fs"
"H1992","Pro-3fs"
"H1992",""
"H1995a","N-msc | 3ms"
"H1995a","Conj-w | N-msc | 3ms"
"H1995a","N-ms"
"H1995a","Conj-w | N-msc"
"H1995a","Art | N-ms"
"H1995a","Prep-l | N-msc"
"H1995a","N-mpc | 3fs"
"H1995a","Prep-b, Art | N-ms"
"H1995a","N-msc | 3fs"
"H1995a","Art | N-msc"
"H1995a","Conj-w, Prep-m | N-msc | 3mp"
"H1995a","N-mp"
"H1995a","Conj-w, Art | N-ms"
"H1995a","Prep-m | N-msc | 3mp"
"H1995a","N-msc | 2ms"
"H1995a","Prep-b | N-msc"
"H1995a","N-msc"
"H1995a","Prep-m | N-msc"
"H1995a","Conj-w | N-msc | 3fs"
"H1995b","N-msc | 2mp"
"H1996",""
"H2006a","Conj"
"H2006a","Conj-w | Conj"
"H2006b","Conj"
"H2009","Interjection | 1cp"
"H2009","Conj-w | Interjection | 2ms"
"H2009","Conj-w | Interjection | 1cs"
"H2025","Conj-w, Art | N-ms"
"H2029","V-Qal-Perf-1cp"
"H2029","V-QalPass-Perf-3ms"
"H2030a","Art | Adj-fpc | 3fs"
"H2030a","Conj-w | Adj-fpc | 3mp"
"H2030a","Adj-fsc"
"H2030a","Adj-fs"
"H2030a","Adj-fpc"
"H2030b","Conj-w | N-fpc | 3ms"
"H2048a","Conj-w | V-Piel-ConsecImperf-3ms"
"H2048b","V-Hifil-Perf-3ms"
"H2048b","V-Hifil-Imperf-2mp"
"H2048b","V-Hifil-Perf-2ms"
"H2048b","V-Hofal-Perf-3ms"
"H2048b","V-Hifil-Imperf-3mp"
"H2048b","V-Hifil-Inf"
"H2048b","Prep-k | V-Hifil-Inf"
"H2051","N-proper-fs"
"H2094a","V-Hifil-Imperf-3mp"
"H2094b","Prep-l | V-Nifal-Inf"
"H2094b","Conj-w | V-Hifil-ConjPerf-3ms"
"H2094b","V-Nifal-Perf-3ms"
"H2094b","Conj-w | V-Hifil-ConjPerf-3ms | 3ms"
"H2094b","V-Hifil-Perf-2ms"
"H2094b","V-Nifal-Imp-ms"
"H2094b","V-Nifal-Prtcpl-ms"
"H2094b","V-Hifil-Perf-2ms | 3ms"
"H2094b","Conj-w | V-Hifil-ConjPerf-2mp"
"H2094b","Conj-w | V-Hifil-ConjPerf-2ms"
"H2094b","Prep-l | V-Hifil-Inf"
"H2109a","V-Pual-Prtcpl-mp"
"H2114a","Adj-mpc | 2fs"
"H2114a","Conj-w | Adj-mp"
"H2114a","Prep-l | Adj-mp"
"H2114a","Prep-l, Art | Adj-mp"
"H2114a","V-Nifal-Perf-3cp"
"H2114a","Prep-l | Adj-ms"
"H2114a","Conj-w | Adj-ms"
"H2114a","Art | Adj-mp"
"H2114a","V-Hofal-Prtcpl-ms"
"H2114a","Conj-w, Art | Adj-ms"
"H2114a","Prep-l, Art | Adj-ms"
"H2114a","Adj-fp"
"H2114a","V-Qal-Perf-3cp"
"H2114a","Adj-mp"
"H2114a","Prep-b | Adj-fs"
"H2114a","Adj-fs"
"H2114a","Adj-ms"
"H2114a","Prep-b | Adj-mp"
"H2114b","V-Qal-Perf-3fs"
"H2119a","V-Qal-Prtcpl-mpc"
"H2119a","Prep-k | V-Qal-Prtcpl-mpc"
"H2119b","V-Qal-Perf-1cs"
"H2123a","Conj-w | N-msc"
"H2123b","Prep-m | N-msc"
"H2131a","N-mp"
"H2131a","N-fp"
"H2131a","Conj-w, Prep-b | N-fp"
"H2131b","Prep-b, Art | N-mp"
"H2131b","Prep-b | N-mp"
"H2148a","Conj-w, Prep-l | N-proper-ms"
"H2148a","Conj-w | N-proper-ms"
"H2148a","N-proper-ms"
"H2148b","Conj-w | N-proper-ms"
"H2151a","V-Nifal-Perf-3cp"
"H2151b","V-Qal-Prtcpl-mp"
"H2151b","Conj-w | V-Qal-Prtcpl-ms"
"H2151b","Prep-b | V-Qal-Prtcpl-mpc"
"H2151b","V-Qal-Prtcpl-ms"
"H2151b","V-Qal-Prtcpl-fs"
"H2151b","Prep-m | V-Qal-Prtcpl-ms"
"H2159","Art | N-ms"
"H2174a","Conj-w | N-proper-ms"
"H2174a","N-proper-ms"
"H2174b","N-proper-fs"
"H2186a","V-Qal-Perf-2ms"
"H2186a","V-Hifil-Perf-3ms | 3mp"
"H2186a","V-Qal-Perf-3ms"
"H2186a","V-Hifil-Perf-3ms"
"H2186a","Conj-w | V-Qal-ConsecImperf-3fs"
"H2186a","V-Qal-Perf-2ms | 1cs"
"H2186a","V-Qal-Imperf-3ms"
"H2186a","V-Qal-Perf-2ms | 1cp"
"H2186a","V-Qal-Perf-1cs | 3mp"
"H2186a","V-Qal-Imperf-2ms"
"H2186a","V-Hifil-Imperf-3ms | 2ms"
"H2186b","Conj-w | V-Hifil-ConjPerf-3cp"
"H2222b","N-msc"
"H2235a","Art | N-mp"
"H2235b","N-mp"
"H2254a","V-Qal-QalPassPrtcpl-mp"
"H2254a","V-Qal-Prtcpl-ms"
"H2254a","V-Qal-Imperf-3mp"
"H2254a","V-Qal-Perf-3ms"
"H2254a","V-Qal-Imperf-2ms"
"H2254a","V-Qal-Imp-ms | 3ms"
"H2254a","V-Qal-InfAbs"
"H2254a","V-Qal-Imperf-3ms"
"H2254b","V-Qal-Perf-1cp"
"H2254b","V-Nifal-Imperf-3ms"
"H2254b","Conj-w | V-Piel-ConjPerf-3ms"
"H2254b","V-Piel-Imperf-3fs"
"H2254b","V-Piel-Prtcpl-mp"
"H2254b","V-Pual-Perf-3fs"
"H2254b","Conj-w | V-Pual-ConjPerf-3ms"
"H2254b","V-Qal-Inf"
"H2254b","Prep-l | V-Piel-Inf"
"H2254b","V-Qal-Imperf-1cs"
"H2254c","V-Piel-Perf-2fs | 2ms"
"H2254c","V-Piel-Perf-3fs"
"H2254c","V-Piel-Imperf-3ms"
"H2256a","Prep-b, Art | N-mp"
"H2256a","N-mpc | 3ms"
"H2256a","Conj-w, Prep-b | N-ms"
"H2256a","N-ms"
"H2256a","N-mpc | 2fs"
"H2256a","Art | N-ms"
"H2256a","Conj-w | N-mp"
"H2256a","Prep-b | N-msc"
"H2256a","Prep-b, Art | N-ms"
"H2256a","N-mpc"
"H2256a","Conj-w | N-ms"
"H2256a","Conj-w, Prep | N-mpc"
"H2256a","Prep-m | N-msc"
"H2256a","N-msc | 3ms"
"H2256a","Prep-l, Art | N-mp"
"H2256a","N-mp"
"H2256a","Prep-b | N-mpc"
"H2256a","Prep-m | N-ms"
"H2256a","N-msc"
"H2256b","Prep-b | N-mpc | 3fs"
"H2256b","N-ms"
"H2256b","N-mpc"
"H2256b","Conj-w | N-mp"
"H2256b","N-mpc | 3mp"
"H2256b","N-mp"
"H2256c","Art | N-mp"
"H2256c","N-mp"
"H2256d","Conj-w | N-ms"
"H2258a","N-ms"
"H2258b","N-fsc | 3ms"
"H2275a","Prep-b | N-proper-fs"
"H2275a","N-proper-fs"
"H2275a","N-proper-fs | 3fs"
"H2275a","Prep-m | N-proper-fs"
"H2275a","Prep-l | N-proper-fs"
"H2275a","N-proper-ms"
"H2275a","Conj-w | N-proper-fs"
"H2275b","Prep-b | N-proper-fs"
"H2275b","Conj-w | N-proper-ms"
"H2275b","N-proper-ms"
"H2286a","N-proper-ms"
"H2286b","N-proper-ms"
"H2290a","N-msc"
"H2290a","N-msc | 3ms"
"H2290b","N-fp"
"H2290b","Prep-b | N-fsc | 3ms"
"H2290b","Conj-w | N-fs"
"H2290b","N-fs"
"H2292a","N-proper-ms"
"H2292b","N-proper-ms"
"H2300a","V-Hofal-Perf-3fs"
"H2300a","Conj-w | V-Qal-ConjPerf-3cp"
"H2300b","V-Hifil-Imperf-3ms"
"H2337","Conj-w, Prep-b, Art | N-mp"
"H2342a","Conj-w | V-Qal-ConsecImperf-3ms"
"H2342a","Conj-w | V-Qal-ConjImperf-3fs"
"H2342a","V-Piel-Imperf-3ms"
"H2342a","V-Qal-Perf-3cp"
"H2342a",""
"H2342a","V-Qal-Imperf-2fs | Pn"
"H2342a","V-Piel-Imperf-3fs"
"H2342a","Conj-w | V-Qal-ConjPerf-3fs"
"H2342a","V-Pual-Perf-1cs"
"H2342a","V-Qal-Inf"
"H2342a","V-Pual-Perf-2ms"
"H2342a","V-Piel-Prtcpl-msc | 2ms"
"H2342a","Conj-w | V-Hitpael-ConsecImperf-3fs"
"H2342a","Prep-l | V-Qal-Inf"
"H2342a","V-Qal-Imperf-3mp"
"H2342a","V-Qal-Perf-1cp"
"H2342a","V-Qal-Imp-mp"
"H2342a","Conj-w | V-Qal-ConsecImperf-3mp"
"H2342a","V-Hifil-Imperf-3ms"
"H2342a","Conj-w | V-Piel-ConjImperf-2ms"
"H2342a","V-Piel-Inf"
"H2342a","V-Qal-Imperf-3ms"
"H2342a","V-Qal-Imperf-3fs"
"H2342a","V-Hitpael-Prtcpl-ms"
"H2342a","Conj-w | V-Qal-ConjPerf-3cp"
"H2342a","V-Qal-Imperf-3mp | Pn"
"H2342a","V-Piel-Prtcpl-ms"
"H2342a","V-Qal-Perf-3fs"
"H2342a","V-Hofal-Imperf-3ms"
"H2342a","V-Piel-Imperf-3fs | 2mp"
"H2342a","Conj-w | V-Hitpael-Imp-ms"
"H2342a","Conj-w | V-Piel-ConsecImperf-2ms"
"H2342a","V-Qal-Perf-1cs"
"H2342a","V-Qal-Imperf-2mp"
"H2342a","V-Qal-Imp-fs"
"H2342a","Art | V-Piel-Prtcpl-fp"
"H2342a","Conj-w | V-Qal-ConsecImperf-3fs"
"H2342a","V-Pual-Imperf-3mp"
"H2342b","V-Qal-Imperf-3ms"
"H2342b","V-Qal-Imperf-3mp"
"H2352","N-msc"
"H2363a","V-Qal-Inf | 1cs"
"H2363a","Conj-w | V-Qal-ConjPerf-3ms"
"H2363a","V-Qal-Perf-1cs"
"H2363a","V-Qal-Prtcpl-ms"
"H2363a","V-Hifil-Imperf.Cohort-3ms"
"H2363a","Conj-w | V-Qal-ConsecImperf-3fs"
"H2363a","V-Hifil-Imperf-3ms"
"H2363a","V-Hifil-Imperf.Cohort-1cs"
"H2363a","V-Hifil-Imperf-1cs | 3fse"
"H2363a","V-Qal-QalPassPrtcpl-mp"
"H2363a","V-Hifil-Perf-3cp"
"H2363a","V-Qal-Imp-ms | 3fs"
"H2363b","V-Qal-Imperf-3ms"
"H2366a","N-proper-fs"
"H2366a","Conj-w, Prep-m | N-proper-fs"
"H2366b","N-proper-ms"
"H2368","Prep-b | N-msc | 3ms"
"H2403a","N-fs"
"H2403a","Conj-w | N-fs"
"H2403b","Conj-w, Prep-l | N-fsc | 3mp"
"H2403b","N-fpc"
"H2403b","N-fpc | 3fs"
"H2403b","Conj-w | N-fsc | 1cs"
"H2403b","N-fsc | 3ms"
"H2403b","Conj-w, Prep-l | N-fsc | 1cp"
"H2403b","N-fsc | 2ms"
"H2403b","Prep-m | N-fsc | 3mp"
"H2403b","Conj-w, Prep-b | N-fsc | 3ms"
"H2403b","Conj-w | N-fsc"
"H2403b","N-fsc"
"H2403b","N-fpc | 2mp"
"H2403b","Prep-k | N-fpc | 2mp"
"H2403b","N-fpc | 1cp"
"H2403b","Prep-b | N-fs"
"H2403b","Prep-b | N-fpc | 2fs"
"H2403b","Prep-b | N-fpc | 3mp"
"H2403b","Conj-w, Prep-m | N-fsc | 1cs"
"H2403b","N-fsc | 1cs"
"H2403b","Conj-w, Prep-l, Art | N-fp"
"H2403b","Prep-l | N-fs"
"H2403b","Art | N-fs"
"H2403b","Conj-w, Prep-m | N-fsc | 3mp"
"H2403b","Conj-w | N-fs"
"H2403b","Conj-w | N-fpc | 2ms"
"H2403b","N-fs"
"H2403b","N-fpc | 3ms"
"H2403b","Prep-m | N-fpc"
"H2403b","Prep-m | N-fsc"
"H2403b","N-fpc | 3mp"
"H2403b","Conj-w | N-fsc | 2ms"
"H2403b","Prep-l, Art | N-fs"
"H2403b","Conj-w | N-fpc"
"H2403b","Conj-w, Prep-l, Art | N-fs"
"H2403b","Conj-w | N-fpc | 1cp"
"H2403b","Prep-b | N-fpc"
"H2403b","N-fsc | 2mp"
"H2403b","N-fsc | 1cp"
"H2403b","Prep-b | N-fpc | 1cp"
"H2403b","Prep-b | N-fsc | 3ms"
"H2403b","Prep-m | N-fsc | 1cs"
"H2403b","Conj-w, Prep-b | N-fpc"
"H2403b","N-fp"
"H2403b","Conj-w | N-fp"
"H2403b","Prep-m | N-fsc | 3ms"
